ROM file,Host file,Iby file,Package,In/Out,Who,Why
sys\bin\libdbus.dll,/epoc32/release/armv5/urel/libdbus.dll,core/os/dbus.iby,os/ossrv,,,
sys\bin\libdl.dll,/epoc32/release/armv5/urel/libdl.dll,openenv.iby,os/ossrv,,,
sys\bin\libEGL.dll,/epoc32/release/armv5/urel/libegl_ref.dll,egl_ref.iby,os/graphics,,,
Sys\Bin\libegl_sw.dll,/epoc32/release/armv5/urel/libegl_sw.dll,../../../rom/config/sf_refhw/bigrom.oby,os/graphics,,,
Sys\Bin\libglesv1_cm.dll,/epoc32/release/armv5/urel/libglesv1_cm.dll,../../../rom/config/sf_refhw/bigrom.oby,os/graphics,,,
sys\bin\libglib.dll,/epoc32/release/armv5/urel/libglib.dll,core/os/glib.iby,os/ossrv,,,
sys\bin\libgmodule.dll,/epoc32/release/armv5/urel/libgmodule.dll,core/os/glib.iby,os/ossrv,,,
sys\bin\Libgobject.dll,/epoc32/release/armv5/urel/libgobject.dll,core/os/glib.iby,os/ossrv,,,
sys\bin\libgthread.dll,/epoc32/release/armv5/urel/libgthread.dll,core/os/glib.iby,os/ossrv,,,
sys\bin\LibLogger.dll,/epoc32/release/armv5/urel/liblogger.dll,openenv.iby,os/ossrv,,,
sys\bin\libm.dll,/epoc32/release/armv5/urel/libm.dll,openenv.iby,os/ossrv,,,
Sys\Bin\libopenvg_sw.dll,/epoc32/release/armv5/urel/libopenvg_sw.dll,../../../rom/config/sf_refhw/bigrom.oby,os/graphics,,,
Sys\Bin\libopenvgu_sw.dll,/epoc32/release/armv5/urel/libopenvgu_sw.dll,../../../rom/config/sf_refhw/bigrom.oby,os/graphics,,,
sys\bin\libpthread.dll,/epoc32/release/armv5/urel/libpthread.dll,openenv.iby,os/ossrv,,,
sys\bin\librt.dll,/epoc32/release/armv5/urel/librt.dll,oelibrt.iby,os/ossrv,,,
sys\bin\libssl.dll,/epoc32/release/armv5/urel/libssl.dll,core/os/ssl.iby,os/ossrv,,,
sys\bin\libstdcpp.dll,/epoc32/release/armv5/urel/libstdcpp.dll,core/os/stdcpp4.iby,os/ossrv,,,
sys\bin\libstdcppv5.dll,/epoc32/release/armv5/urel/libstdcppv5.dll,stdcpp.iby,os/ossrv,,,
sys\bin\libvgi.dll,/epoc32/release/armv5/urel/libvgi.dll,core/os/libvgi.iby,os/graphics,,,
sys\bin\libwfchwsyborg.dll,/epoc32/release/armv5/urel/libwfchwsyborg.dll,openwfc_ref.iby,os/graphics,In,WR,Provides the key OpenWF functionality (aliased to libWFC.dll)
sys\bin\libz.dll,/epoc32/release/armv5/urel/libz.dll,ezlib.iby,os/ossrv,,,
sys\bin\libzcore.dll,/epoc32/release/armv5/urel/libzcore.dll,ezlib.iby,os/ossrv,,,
Sys\Bin\licenseetsy.dll,/epoc32/release/armv5/urel/licenseetsy_stub.dll,../../../rom/config/sf_refhw/bigrom.oby,os/cellularsrv,,,
Sys\Bin\limitedpdpplugin.dll,/epoc32/release/armv5/urel/limitedpdpplugin.dll,core/os/limitedpdpplugin.iby,os/bt,,,
sys\bin\linebreak.dll,/epoc32/release/armv5/urel/linebreak.dll,gdi.iby,os/graphics,,,
sys\bin\ListenerDopplerEffect.dll,/epoc32/release/armv5/urel/listenerdopplereffect.dll,core/os/Effects.iby,os/mm,,,
sys\bin\ListenerDopplerMessageHandler.dll,/epoc32/release/armv5/urel/listenerdopplermessagehandler.dll,core/os/Effects.iby,os/mm,,,
sys\bin\ListenerDopplerProxy.dll,/epoc32/release/armv5/urel/listenerdopplerproxy.dll,core/os/Effects.iby,os/mm,,,
sys\bin\ListenerLocationEffect.dll,/epoc32/release/armv5/urel/listenerlocationeffect.dll,core/os/Effects.iby,os/mm,,,
sys\bin\ListenerLocationMessageHandler.dll,/epoc32/release/armv5/urel/listenerlocationmessagehandler.dll,core/os/Effects.iby,os/mm,,,
sys\bin\ListenerLocationProxy.dll,/epoc32/release/armv5/urel/listenerlocationproxy.dll,core/os/Effects.iby,os/mm,,,
sys\bin\ListenerOrientationEffect.dll,/epoc32/release/armv5/urel/listenerorientationeffect.dll,core/os/Effects.iby,os/mm,,,
sys\bin\ListenerOrientationMessageHandler.dll,/epoc32/release/armv5/urel/listenerorientationmessagehandler.dll,core/os/Effects.iby,os/mm,,,
sys\bin\ListenerOrientationProxy.dll,/epoc32/release/armv5/urel/listenerorientationproxy.dll,core/os/Effects.iby,os/mm,,,
sys\bin\LiveTvUtils.dll,/epoc32/release/armv5/urel/livetvutils.dll,core/app/videolivetvutils.iby,app/videoplayer,,,
Sys\Bin\liwResolver.dll,/epoc32/release/armv5/urel/liwresolver.dll,core/mw/serviceapi.iby,mw/serviceapifw,,,
sys\bin\Liwservicehandler.dll,/epoc32/release/armv5/urel/liwservicehandler.dll,core/mw/serviceapi.iby,mw/serviceapifw,,,
sys\bin\LmkCommonUi.dll,/epoc32/release/armv5/urel/lmkcommonui.dll,core/app/LocationLandmarksUi.iby,app/location,,,
sys\bin\LmkEng.dll,/epoc32/release/armv5/urel/lmkeng.dll,core/app/LocationLandmarksUi.iby,app/location,,,
sys\bin\LmkMsgViewer.exe,/epoc32/release/armv5/urel/lmkmsgviewer.exe,core/app/LocationLandmarksUi.iby,app/location,Out,WR,application
sys\bin\LmkUi.dll,/epoc32/release/armv5/urel/lmkui.dll,core/app/LocationLandmarksUi.iby,app/location,,,
sys\bin\loadamastart.dll,/epoc32/release/armv5/urel/loadamastart.dll,amastart.iby,mw/appsupport,,,
sys\bin\LoadGen.exe,/epoc32/release/armv5/urel/loadgen.exe,core/tools/loadgen.iby,app/rndtools,,WR,application
sys\bin\loadlafshutdown.dll,/epoc32/release/armv5/urel/loadlafshutdown.dll,loadlafshutdown.iby,mw/classicui,,,
Sys\bin\loadsysmon.dll,/epoc32/release/armv5/urel/loadsysmon.dll,shma.iby,os/devicesrv,,,
Sys\Bin\LocalOperations.dll,/epoc32/release/armv5/urel/localoperations.dll,core/mw/xdmprotocols.iby,mw/legacypresence,,,
Sys\Bin\LocalProtocol.dll,/epoc32/release/armv5/urel/localprotocol.dll,core/mw/xdmprotocols.iby,mw/legacypresence,,,
sys\bin\LocationBase.dll,/epoc32/release/armv5/urel/locationbase.dll,core/os/Effects.iby,os/mm,,,
Sys\Bin\locationcontextplugin.dll,/epoc32/release/armv5/urel/locationcontextplugin.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\locationmanager.dll,/epoc32/release/armv5/urel/locationmanager.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\locationmanagerserver.exe,/epoc32/release/armv5/urel/locationmanagerserver.exe,core/mw/mds.iby,mw/mds,,,
sys\bin\locationmonitor.exe,/epoc32/release/armv5/urel/locationmonitor.exe,lbslocationmonitor.iby,os/lbs,,,
Sys\Bin\locationprovider.dll,/epoc32/release/armv5/urel/locationprovider.dll,core/mw/serviceapi.iby,mw/serviceapi,,,
sys\bin\locationservice.dll,/epoc32/release/armv5/urel/locationservice.dll,core/mw/serviceapi.iby,mw/serviceapi,,,
sys\bin\locationtrail.dll,/epoc32/release/armv5/urel/locationtrail.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\locbtnotifier.dll,/epoc32/release/armv5/urel/locbtnotifier.dll,core/mw/locbtnotifier.iby,mw/locationsrv,,,
Sys\Bin\locgpsindicatorplugin.dll,/epoc32/release/armv5/urel/locgpsindicatorplugin.dll,core/mw/locgpsindicatorplugin.iby,mw/locationsrv,,,
sys\bin\lockapp.exe,/epoc32/release/armv5/urel/lockapp.exe,core/mw/lockapp.iby,mw/securitysrv,Out,WR,application
Sys\Bin\locnotifierwrapper.dll,/epoc32/release/armv5/urel/locnotifierwrapper.dll,core/mw/locverifierdlg.iby,mw/locationsrv,,,
Sys\Bin\locnotprefplugin.dll,/epoc32/release/armv5/urel/locnotprefplugin.dll,core/mw/locnotprefplugin.iby,mw/locationsrv,,,
sys\bin\locod.exe,/epoc32/release/armv5/urel/locod.exe,core/mw/locod.iby,mw/shortlinkconn,,,
sys\bin\locpsysettingseng.dll,/epoc32/release/armv5/urel/locpsysettingseng.dll,core/mw/locpsysettings.iby,mw/locationsrv,,,
Sys\Bin\locpsysettingsui.dll,/epoc32/release/armv5/urel/locpsysettingsui.dll,core/mw/locpsysettings.iby,mw/locationsrv,,,
sys\bin\locsettingsuiclient.dll,/epoc32/release/armv5/urel/locsettingsuiclient.dll,core/mw/locsettingsuiservice.iby,mw/locationsrv,,,
sys\bin\locsettingsuiserver.exe,/epoc32/release/armv5/urel/locsettingsuiserver.exe,core/mw/locsettingsuiservice.iby,mw/locationsrv,,WR,application
Sys\Bin\locsuplsettings.dll,/epoc32/release/armv5/urel/locsuplsettings.dll,core/mw/locsuplsettings.iby,mw/locationsrv,,,
sys\bin\locsysuiengine.dll,/epoc32/release/armv5/urel/locsysuiengine.dll,core/mw/locationsysui.iby,mw/locationsrv,,,
Sys\Bin\locsysuiview.dll,/epoc32/release/armv5/urel/locsysuiview.dll,core/mw/locationsysui.iby,mw/locationsrv,,,
sys\bin\locutils.dll,/epoc32/release/armv5/urel/locutils.dll,core/mw/locverifierdlg.iby,mw/locationsrv,,,
sys\bin\locverifierdlg.dll,/epoc32/release/armv5/urel/locverifierdlg.dll,core/mw/locverifierdlg.iby,mw/locationsrv,,,
sys\bin\LogCli.dll,/epoc32/release/armv5/urel/logcli.dll,logeng.iby,os/persistentdata,,,
sys\bin\LogCntModel.dll,/epoc32/release/armv5/urel/logcntmodel.dll,logeng.iby,os/persistentdata,,,
Sys\Bin\loggingprovider.dll,/epoc32/release/armv5/urel/loggingprovider.dll,core/mw/serviceapi.iby,mw/serviceapi,,,
sys\bin\loggingservice.dll,/epoc32/release/armv5/urel/loggingservice.dll,core/mw/serviceapi.iby,mw/serviceapi,,,
sys\bin\LOGHANDLING.DLL,/epoc32/release/armv5/urel/loghandling.dll,core/app/phonengengine.iby,app/phone,,,
Sys\Bin\logicalaudiocodec.dll,/epoc32/release/armv5/urel/logicalaudiocodec.dll,acl.iby,os/mm,,,
Sys\Bin\logicalaudiodevicesink.dll,/epoc32/release/armv5/urel/logicalaudiodevicesink.dll,acl.iby,os/mm,,,
Sys\Bin\logicalaudiodevicesource.dll,/epoc32/release/armv5/urel/logicalaudiodevicesource.dll,acl.iby,os/mm,,,
Sys\Bin\logicalaudiogaincontrol.dll,/epoc32/release/armv5/urel/logicalaudiogaincontrol.dll,acl.iby,os/mm,,,
Sys\Bin\logicalaudiostream.dll,/epoc32/release/armv5/urel/logicalaudiostream.dll,acl.iby,os/mm,,,
Sys\Bin\logicalbuffersink.dll,/epoc32/release/armv5/urel/logicalbuffersink.dll,acl.iby,os/mm,,,
Sys\Bin\logicalbuffersource.dll,/epoc32/release/armv5/urel/logicalbuffersource.dll,acl.iby,os/mm,,,
sys\bin\Logs.exe,/epoc32/release/armv5/urel/logs.exe,core/app/Logs.iby,app/contacts,,WR,application
sys\bin\LogsEng.dll,/epoc32/release/armv5/urel/logseng.dll,core/app/Logs.iby,app/contacts,,,
sys\bin\LogServ.exe,/epoc32/release/armv5/urel/logserv.exe,logeng.iby,os/persistentdata,,,
Sys\Bin\LogsIndicatorPlugin.dll,/epoc32/release/armv5/urel/logsindicatorplugin.dll,core/app/Logs.iby,app/contacts,,,
Sys\Bin\LogsPlugin.dll,/epoc32/release/armv5/urel/logsplugin.dll,core/app/Logs.iby,app/contacts,,,
sys\bin\logsserviceextension.dll,/epoc32/release/armv5/urel/logsserviceextension.dll,core/app/logsserviceextension.iby,app/contacts,,,
sys\bin\LogWrap.dll,/epoc32/release/armv5/urel/logwrap.dll,logeng.iby,os/persistentdata,,,
sys\bin\lookuptable.dll,/epoc32/release/armv5/urel/lookuptable.dll,gdi.iby,os/graphics,,,
sys\bin\LOOPBACK.CSY,/epoc32/release/armv5/urel/loopback.csy,loopback.iby,os/commsfw,,,
sys\bin\LoudnessEffect.dll,/epoc32/release/armv5/urel/loudnesseffect.dll,core/os/Effects.iby,os/mm,,,
sys\bin\LoudnessMessageHandler.dll,/epoc32/release/armv5/urel/loudnessmessagehandler.dll,core/os/Effects.iby,os/mm,,,
sys\bin\LoudnessProxy.dll,/epoc32/release/armv5/urel/loudnessproxy.dll,core/os/Effects.iby,os/mm,,,
Sys\Bin\ltcellidmovdet.dll,/epoc32/release/armv5/urel/ltcellidmovdet.dll,core/mw/locationtriggering.iby,mw/locationsrv,,,
sys\bin\ltmvmtdetapi.dll,/epoc32/release/armv5/urel/ltmvmtdetapi.dll,core/mw/locationtriggering.iby,mw/locationsrv,,,
sys\bin\lwplayer.exe,/epoc32/release/armv5/urel/lwplayer.exe,core/app/lwplayer.iby,app/videoplayer,Out,WR,application
sys\bin\m3gcore.dll,/epoc32/release/armv5/urel/m3gcore.dll,core/os/m3gcore.iby,os/graphics,,,
sys\bin\Mailinit.exe,/epoc32/release/armv5/urel/mailinit.exe,core/app/Mailinit.iby,app/messaging,,,
Sys\Bin\MailPlainView.dll,/epoc32/release/armv5/urel/mailplainview.dll,core/app/MailEditorViewer.iby,app/messaging,,,
sys\bin\masterdetail.exe,/epoc32/release/armv5/urel/masterdetail.exe,customervariant/app/qtdemoapps.iby,mw/qt,,WR,application
sys\bin\matrixmenu.exe,/epoc32/release/armv5/urel/matrixmenu.exe,core/app/matrixmenu.iby,app/homescreen,In,WR,Stem kit use case
Sys\Bin\mbmcodec.dll,/epoc32/release/armv5/urel/mbmcodec.dll,iclcodecs.iby,os/mm,,,
sys\bin\mbufmgr.dll,/epoc32/release/armv5/urel/mbufmgr.dll,commsbufs.iby,os/commsfw,,,
sys\bin\mbufmgrimpl.dll,/epoc32/release/armv5/urel/mbufmgrimpl.dll,commsbufs.iby,os/commsfw,,,
sys\bin\Mce.exe,/epoc32/release/armv5/urel/mce.exe,core/app/mce.iby,app/messaging,,,
sys\bin\mceclient.dll,/epoc32/release/armv5/urel/mceclient.dll,core/mw/multimediacommsengine.iby,mw/ipappsrv,,,
sys\bin\MceLogEng.dll,/epoc32/release/armv5/urel/mcelogeng.dll,core/app/mce.iby,app/messaging,,,
sys\bin\mceserver.exe,/epoc32/release/armv5/urel/mceserver.exe,core/mw/multimediacommsengine.iby,mw/ipappsrv,,,
sys\bin\MceSettings.dll,/epoc32/release/armv5/urel/mcesettings.dll,core/app/mcesettings.iby,app/messaging,,,
Sys\Bin\MceSettingsGSPlugin.dll,/epoc32/release/armv5/urel/mcesettingsgsplugin.dll,core/app/MceSettingsGSPlugin.iby,app/messaging,,,
Sys\Bin\mcpmusicplayer.dll,/epoc32/release/armv5/urel/mcpmusicplayer.dll,core/app/mcpmusicplayer.iby,app/musicplayer,,,
sys\bin\mcsextendedmenu.dll,/epoc32/release/armv5/urel/mcsextendedmenu.dll,core/mw/mcs.iby,mw/homescreensrv,,,
sys\bin\mcsmenu.dll,/epoc32/release/armv5/urel/mcsmenu.dll,core/mw/mcs.iby,mw/homescreensrv,,,
sys\bin\mcsmenueng.dll,/epoc32/release/armv5/urel/mcsmenueng.dll,core/mw/mcs.iby,mw/homescreensrv,,,
Sys\Bin\mcsmenuhandler.dll,/epoc32/release/armv5/urel/mcsmenuhandler.dll,core/mw/mcs.iby,mw/homescreensrv,,,
sys\bin\mcsmenuserver.exe,/epoc32/release/armv5/urel/mcsmenuserver.exe,core/mw/mcs.iby,mw/homescreensrv,,,
sys\bin\mcsmenuutils.dll,/epoc32/release/armv5/urel/mcsmenuutils.dll,core/mw/mcs.iby,mw/homescreensrv,,,
Sys\Bin\mcsplugin.dll,/epoc32/release/armv5/urel/mcsplugin.dll,core/mw/mcsplugin.iby,mw/homescreensrv,,,
Sys\Bin\mcspluginhandler.dll,/epoc32/release/armv5/urel/mcspluginhandler.dll,core/mw/mcsplugin.iby,mw/homescreensrv,,,
Sys\Bin\mcspluginsettings.dll,/epoc32/release/armv5/urel/mcspluginsettings.dll,core/mw/mcsplugin.iby,mw/homescreensrv,,,
Sys\Bin\mcsprovider.dll,/epoc32/release/armv5/urel/mcsprovider.dll,core/mw/mcssapi.iby,mw/homescreensrv,,,
sys\bin\mcssathandler.dll,/epoc32/release/armv5/urel/mcssathandler.dll,core/mw/mcs.iby,mw/homescreensrv,,,
sys\bin\mcsservice.dll,/epoc32/release/armv5/urel/mcsservice.dll,core/mw/mcssapi.iby,mw/homescreensrv,,,
sys\bin\mdasoundadapter.dll,/epoc32/release/armv5/urel/mdasoundadapter.dll,mdf.iby,os/mm,,,
sys\bin\mdccommon.dll,/epoc32/release/armv5/urel/mdccommon.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\mdeclient.dll,/epoc32/release/armv5/urel/mdeclient.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\mdfaudiohwdeviceadapter.dll,/epoc32/release/armv5/urel/mdfaudiohwdeviceadapter.dll,mdf.iby,os/mm,,,
Sys\Bin\mdfvideodecodehwdeviceadapter.dll,/epoc32/release/armv5/urel/mdfvideodecodehwdeviceadapter.dll,mdf.iby,os/mm,,,
Sys\Bin\mdfvideoencodehwdeviceadapter.dll,/epoc32/release/armv5/urel/mdfvideoencodehwdeviceadapter.dll,mdf.iby,os/mm,,,
sys\bin\mdsfileserverplugin.pxt,/epoc32/release/armv5/urel/mdsfileserverplugin.pxt,core/mw/mds.iby,mw/mds,,,
Sys\Bin\mdsoomplugin.dll,/epoc32/release/armv5/urel/mdsoomplugin.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\mdswatchdog.exe,/epoc32/release/armv5/urel/mdswatchdog.exe,core/mw/mds.iby,mw/mds,,,
sys\bin\MediaClient.dll,/epoc32/release/armv5/urel/mediaclient.dll,mmf.iby,os/mm,,,
sys\bin\MediaClientAudio.dll,/epoc32/release/armv5/urel/mediaclientaudio.dll,mmf.iby,os/mm,,,
sys\bin\MediaClientAudioInputStream.dll,/epoc32/release/armv5/urel/mediaclientaudioinputstream.dll,mmf.iby,os/mm,,,
sys\bin\MediaClientAudioStream.dll,/epoc32/release/armv5/urel/mediaclientaudiostream.dll,mmf.iby,os/mm,,,
sys\bin\MediaClientImage.dll,/epoc32/release/armv5/urel/mediaclientimage.dll,imageconversion.iby,os/mm,,,
sys\bin\MediaClientUtility.dll,/epoc32/release/armv5/urel/mediaclientutility.dll,mmf.iby,os/mm,,,
sys\bin\MediaClientVideo.dll,/epoc32/release/armv5/urel/mediaclientvideo.dll,mmf.iby,os/mm,,,
sys\bin\mediaclientvideodisplay.dll,/epoc32/release/armv5/urel/mediaclientvideodisplay.dll,mmf.iby,os/mm,,,
sys\bin\MediaCollectionManager.dll,/epoc32/release/armv5/urel/mediacollectionmanager.dll,core/mw/ContentListingFramework.iby,mw/mds,,,
sys\bin\MediaFileList.dll,/epoc32/release/armv5/urel/mediafilelist.dll,core/mw/mediafilelist.iby,mw/gsprofilesrv,,,
Sys\Bin\mediamanagementprovider.dll,/epoc32/release/armv5/urel/mediamanagementprovider.dll,core/mw/serviceapi.iby,mw/serviceapi,,,
sys\bin\mediamanagementservice.dll,/epoc32/release/armv5/urel/mediamanagementservice.dll,core/mw/serviceapi.iby,mw/serviceapi,,,
Sys\Bin\mediamtpdataprovider.dll,/epoc32/release/armv5/urel/mediamtpdataprovider.dll,core/mw/mmmtpdataprovider.iby,mw/mmappfw,,,
sys\bin\mediasettings.exe,/epoc32/release/armv5/urel/mediasettings.exe,core/app/mediasettings.iby,app/videoplayer,,WR,application
sys\bin\MediatorClient.dll,/epoc32/release/armv5/urel/mediatorclient.dll,core/os/mediator.iby,os/devicesrv,,,
sys\bin\MediatorPluginBase.dll,/epoc32/release/armv5/urel/mediatorpluginbase.dll,core/os/mediator.iby,os/devicesrv,,,
sys\bin\MediatorServer.exe,/epoc32/release/armv5/urel/mediatorserver.exe,core/os/mediator.iby,os/devicesrv,,,
sys\bin\MemMan.dll,/epoc32/release/armv5/urel/memman.dll,core/mw/webkit.iby,mw/web,,,
Sys\Bin\MemoryPlugin.dll,/epoc32/release/armv5/urel/memoryplugin.dll,core/mw/webkit.iby,mw/web,,,
sys\bin\MemScanClient.dll,/epoc32/release/armv5/urel/memscanclient.dll,core/app/Mseng.iby,app/files,,,
sys\bin\MemScanServ.exe,/epoc32/release/armv5/urel/memscanserv.exe,core/app/Mseng.iby,app/files,,,
sys\bin\MemSpy.exe,/epoc32/release/armv5/urel/memspy.exe,core/tools/memspy.iby,os/osrndtools,,,
sys\bin\MemSpyConsole.exe,/epoc32/release/armv5/urel/memspyconsole.exe,core/tools/memspy.iby,os/osrndtools,,,
sys\bin\MemSpyDriverClient.dll,/epoc32/release/armv5/urel/memspydriverclient.dll,core/tools/memspy.iby,os/osrndtools,,,
sys\bin\MemSpyEngine.dll,/epoc32/release/armv5/urel/memspyengine.dll,core/tools/memspy.iby,os/osrndtools,,,
sys\bin\MemSpyUI.exe,/epoc32/release/armv5/urel/memspyui.exe,core/tools/memspyui.iby,app/rndtools,,WR,application
sys\bin\memspywindowserverhelper.dll,/epoc32/release/armv5/urel/memspywindowserverhelper.dll,core/tools/memspyui.iby,app/rndtools,,,
sys\bin\MemStatePopup.dll,/epoc32/release/armv5/urel/memstatepopup.dll,core/app/MemStatePopup.iby,app/files,,,
sys\bin\menuinterface.dll,/epoc32/release/armv5/urel/menuinterface.dll,core/mw/mcs.iby,mw/homescreensrv,,,
sys\bin\meshmachine.dll,/epoc32/release/armv5/urel/meshmachine.dll,meshmachine.iby,os/commsfw,,,
sys\bin\messagehandler.exe,/epoc32/release/armv5/urel/messagehandler.exe,core/mw/upnpstack.iby,mw/srvdiscovery,,,
sys\bin\MessageHandlerFactory.dll,/epoc32/release/armv5/urel/messagehandlerfactory.dll,core/os/MMExtFw.iby,adaptation/stubs,,,
sys\bin\messageintercept.esockdebug.dll,/epoc32/release/armv5/urel/messageintercept.esockdebug.dll,esockmessageintercept.iby,os/commsfw,,,
Sys\Bin\MessageMonitorPlugin.dll,/epoc32/release/armv5/urel/messagemonitorplugin.dll,core/mw/mds.iby,mw/mds,,,
Sys\Bin\messagessearchplugin.dll,/epoc32/release/armv5/urel/messagessearchplugin.dll,core/app/messagessearchplugin.iby,app/organizer,,,
sys\bin\MessageStoreClient.dll,/epoc32/release/armv5/urel/messagestoreclient.dll,core/app/emailstore.iby,app/commonemail,,,
sys\bin\MessageStoreExe.exe,/epoc32/release/armv5/urel/messagestoreexe.exe,core/app/emailstore.iby,app/commonemail,,,
sys\bin\MessageStoreServer.dll,/epoc32/release/armv5/urel/messagestoreserver.dll,core/app/emailstore.iby,app/commonemail,,,
Sys\Bin\messagingprovider.dll,/epoc32/release/armv5/urel/messagingprovider.dll,core/mw/serviceapi.iby,mw/serviceapi,,,
sys\bin\messagingservice.dll,/epoc32/release/armv5/urel/messagingservice.dll,core/mw/serviceapi.iby,mw/serviceapi,,,
sys\bin\MetaDataUtility.dll,/epoc32/release/armv5/urel/metadatautility.dll,core/mw/MetaDataUtility.iby,mw/mmmw,,,
sys\bin\MGFetch.dll,/epoc32/release/armv5/urel/mgfetch.dll,core/mw/mediafetch.iby,mw/metadatasrv,,,
sys\bin\MidiClient.dll,/epoc32/release/armv5/urel/midiclient.dll,Midi.iby,os/mm,,,
sys\bin\MidiStandardCustomCommands.dll,/epoc32/release/armv5/urel/midistandardcustomcommands.dll,Midi.iby,os/mm,,,
Sys\Bin\midp2backupplugin.dll,/epoc32/release/armv5/urel/midp2backupplugin.dll,core/app/java.iby,app/jrt,,,
sys\bin\miscpushmsgutils.dll,/epoc32/release/armv5/urel/miscpushmsgutils.dll,miscpushutils.iby,mw/messagingmw,,,
Sys\Bin\missedalarmindicatorplugin.dll,/epoc32/release/armv5/urel/missedalarmindicatorplugin.dll,core/app/missedalarmindicatorplugin.iby,app/organizer,,,
sys\bin\missedalarmstore.dll,/epoc32/release/armv5/urel/missedalarmstore.dll,core/app/missedalarmstore.iby,app/organizer,,,
sys\bin\MM.TSY,/epoc32/release/armv5/urel/mm.tsy,mmtsy.iby,os/cellularsrv,,,
Sys\Bin\mmccamrplformat.dll,/epoc32/release/armv5/urel/mmccamrplformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccanyplformat.dll,/epoc32/release/armv5/urel/mmccanyplformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccanysourcesink.dll,/epoc32/release/armv5/urel/mmccanysourcesink.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccavcplformat.dll,/epoc32/release/armv5/urel/mmccavcplformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmcccontroller.dll,/epoc32/release/armv5/urel/mmcccontroller.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccdtmfplformat.dll,/epoc32/release/armv5/urel/mmccdtmfplformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccfilesourcesink.dll,/epoc32/release/armv5/urel/mmccfilesourcesink.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccg711plformat.dll,/epoc32/release/armv5/urel/mmccg711plformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccg729plformat.dll,/epoc32/release/armv5/urel/mmccg729plformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmcch263plformat.dll,/epoc32/release/armv5/urel/mmcch263plformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccilbcplformat.dll,/epoc32/release/armv5/urel/mmccilbcplformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
sys\bin\mmccinterface.dll,/epoc32/release/armv5/urel/mmccinterface.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
sys\bin\mmccjitterbuffer.dll,/epoc32/release/armv5/urel/mmccjitterbuffer.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
sys\bin\mmccmultiplexer.dll,/epoc32/release/armv5/urel/mmccmultiplexer.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
sys\bin\mmccqoscontroller.dll,/epoc32/release/armv5/urel/mmccqoscontroller.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccredplformat.dll,/epoc32/release/armv5/urel/mmccredplformat.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccrtpsourcesink.dll,/epoc32/release/armv5/urel/mmccrtpsourcesink.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
sys\bin\mmccsubcontroller.dll,/epoc32/release/armv5/urel/mmccsubcontroller.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\mmccvideosourcesink.dll,/epoc32/release/armv5/urel/mmccvideosourcesink.dll,core/mw/multimediacommscontroller.iby,mw/ipappsrv,,,
Sys\Bin\MMCMonitorPlugin.dll,/epoc32/release/armv5/urel/mmcmonitorplugin.dll,core/mw/mds.iby,mw/mds,,,
sys\bin\mmcommon.dll,/epoc32/release/armv5/urel/mmcommon.dll,mmcommon.iby,os/mm,,,
sys\bin\MmCommonUtils.dll,/epoc32/release/armv5/urel/mmcommonutils.dll,mmcommon.iby,os/mm,,,
sys\bin\MMDataSourceFactory.dll,/epoc32/release/armv5/urel/mmdatasourcefactory.dll,core/mw/EnhancedMediaClient.iby,mw/mmmw,,,
sys\bin\mmextensionmanager.dll,/epoc32/release/armv5/urel/mmextensionmanager.dll,core/app/mmextensions.iby,app/homescreen,,,
Sys\Bin\mmfaudiocontroller.dll,/epoc32/release/armv5/urel/mmfaudiocontroller.dll,mmf.iby,os/mm,,,
